,guest_count,bathrooms,beds,price,minimum_nights,maximum_nights,availability_30,availability_60,availability_90,reviews_per_month,average_ratings,clusters,cluster
4107,4,1.0,2.0,101.0,2,60,26,51,81,3.61,4.986666666666667,2,dark purple
4108,4,1.0,1.0,93.0,30,1125,22,52,82,0.36,4.758333333333334,0,pink
4109,3,1.0,1.0,93.0,2,365,0,22,52,3.49,4.876666666666666,1,purple
4110,8,1.0,5.0,130.0,1,1125,24,53,83,4.82,4.9816666666666665,0,pink
4111,7,2.5,3.0,188.0,29,365,0,0,0,4.38,4.87,1,purple
4112,2,1.5,1.0,125.0,30,100,30,60,90,4.62,4.788333333333333,2,dark purple
4113,4,1.5,3.0,212.0,2,21,0,0,0,2.65,4.9783333333333335,2,dark purple
4114,3,1.0,1.0,56.0,30,365,7,37,67,1.0,5.0,1,purple
4115,1,1.0,1.0,74.0,3,29,12,42,72,1.51,4.908333333333333,2,dark purple
4116,10,3.5,5.0,323.0,4,1125,2,2,2,1.02,5.0,0,pink
4117,4,1.0,2.0,99.0,3,180,0,0,27,1.08,4.973333333333334,2,dark purple
4118,5,2.0,3.0,171.0,1,7,0,0,0,0.0,0.0,2,dark purple
4119,10,2.5,6.0,154.0,1,1125,0,0,0,6.8,4.911666666666666,0,pink
4120,2,1.0,1.0,135.0,30,1125,0,0,0,0.0,0.0,0,pink
4121,6,1.5,2.0,150.0,30,1125,0,0,0,1.0,5.0,0,pink
4122,13,2.0,8.0,129.0,29,1125,30,60,90,0.13,5.0,0,pink
4123,8,2.0,4.0,49.0,30,365,1,31,61,0.0,0.0,1,purple
4124,1,1.0,1.0,30.0,29,1125,30,60,89,0.23,4.706666666666667,0,pink
4125,2,2.0,1.0,78.0,30,365,9,39,69,0.0,0.0,1,purple
4126,6,1.0,3.0,184.0,29,120,26,56,86,2.31,4.99,2,dark purple
4127,1,1.0,1.0,80.0,29,1125,28,58,88,0.18,4.266666666666666,0,pink
4128,5,1.0,2.0,120.0,29,1125,26,56,86,0.24,4.833333333333333,0,pink
4129,3,1.0,1.0,324.0,29,1125,0,27,57,0.7,4.966666666666667,0,pink
4130,14,2.0,3.0,400.0,1,90,28,56,80,2.1,4.836666666666667,2,dark purple
4131,10,4.5,5.0,800.0,30,150,27,57,87,1.0,5.0,2,dark purple
4132,5,1.0,2.0,126.0,29,150,0,0,27,1.57,4.945,2,dark purple
4133,6,1.0,3.0,358.0,3,1125,0,24,54,0.13,4.778333333333333,0,pink
4134,3,1.0,2.0,99.0,30,1125,27,57,87,0.21,4.866666666666668,0,pink
4135,3,1.0,1.0,76.0,30,365,0,27,57,0.36,5.0,1,purple
4136,5,1.0,3.0,107.0,1,1125,11,41,71,3.29,4.926666666666667,0,pink
4137,2,1.0,1.0,97.0,2,28,28,54,84,4.06,4.94,2,dark purple
4138,2,1.0,1.0,120.0,1,365,27,57,87,0.0,0.0,1,purple
4139,4,3.0,3.0,350.0,30,150,28,58,88,0.0,0.0,2,dark purple
4140,2,1.0,1.0,65.0,30,365,0,0,5,1.0,4.333333333333333,1,purple
4141,5,1.0,3.0,69.0,7,28,30,60,90,1.32,4.888333333333334,2,dark purple
4142,5,2.0,2.0,132.0,1,365,14,41,69,3.94,4.863333333333333,1,purple
4143,6,3.0,3.0,159.0,29,150,27,57,87,0.61,4.260000000000001,2,dark purple
4144,2,1.5,1.0,73.0,1,1125,0,0,0,3.53,4.965,0,pink
4145,3,1.0,1.0,93.0,30,365,0,0,19,0.22,4.583333333333333,1,purple
4146,4,2.0,2.0,115.0,30,180,29,59,89,0.06,4.0,2,dark purple
4147,3,1.0,1.0,49.0,30,365,5,5,30,0.65,5.0,1,purple
4148,3,1.0,1.0,51.0,30,365,30,60,90,0.0,0.0,1,purple
4149,4,1.0,2.0,177.0,2,120,4,12,16,2.58,4.925000000000001,2,dark purple
4150,2,1.0,1.0,83.0,29,98,0,16,46,0.31,4.933333333333334,2,dark purple
4151,2,2.0,1.0,115.0,29,1125,0,0,0,0.06,5.0,0,pink
4152,6,1.5,3.0,116.0,29,180,27,57,87,0.18,5.0,2,dark purple
4153,12,3.0,5.0,277.0,2,27,0,0,0,1.18,4.9366666666666665,2,dark purple
4154,8,2.5,4.0,181.0,2,28,22,52,76,2.53,4.926666666666667,2,dark purple
4155,6,1.0,3.0,100.0,29,1125,21,51,81,0.95,4.828333333333333,0,pink
4156,4,1.0,2.0,75.0,30,120,0,28,58,0.29,5.0,2,dark purple
4157,3,1.0,2.0,65.0,1,1125,20,50,80,2.76,4.891666666666667,0,pink
4158,4,2.0,2.0,154.0,30,180,29,59,89,0.0,0.0,2,dark purple
4159,1,1.0,1.0,17.0,29,60,0,13,43,0.2,4.668333333333333,2,dark purple
4160,2,1.0,1.0,108.0,30,180,30,60,90,0.05,5.0,2,dark purple
4161,4,1.0,2.0,86.0,2,30,15,41,70,5.56,4.949999999999999,2,dark purple
4162,3,1.0,1.0,71.0,29,1125,0,0,26,1.62,4.87,0,pink
4163,2,1.0,1.0,195.0,29,1125,28,58,88,2.43,4.915,0,pink
4164,2,1.0,1.0,115.0,30,365,0,0,0,0.36,4.971666666666667,1,purple
4165,4,1.0,2.0,97.0,2,365,26,56,86,0.0,0.0,1,purple
4166,4,1.5,2.0,131.0,2,1125,16,42,72,3.56,4.973333333333334,0,pink
4167,2,1.0,1.0,58.0,30,1125,0,0,0,0.13,4.756666666666667,0,pink
4168,3,1.0,1.0,91.0,29,365,6,6,6,1.0,4.666666666666667,1,purple
4169,3,1.5,1.0,102.0,29,1125,3,30,60,0.25,4.5,0,pink
4170,2,1.0,1.0,78.0,2,1125,0,6,6,1.48,4.97,0,pink
4171,4,2.0,2.0,98.0,30,1125,0,0,0,0.05,4.805,0,pink
4172,2,1.0,1.0,55.0,30,90,0,0,0,0.1,5.0,2,dark purple
4173,2,1.0,1.0,90.0,30,365,0,0,0,0.0,0.0,1,purple
4174,4,2.0,2.0,98.0,30,1125,0,0,0,0.02,3.25,0,pink
4175,5,1.0,1.0,307.0,2,365,0,0,27,0.0,0.0,1,purple
4176,3,1.0,2.0,110.0,2,30,1,16,21,1.76,4.916666666666667,2,dark purple
4177,4,2.5,2.0,189.0,31,365,30,60,90,0.32,5.0,1,purple
4178,2,1.0,1.0,160.0,1,365,19,38,51,4.04,4.944999999999999,1,purple
4179,14,4.0,7.0,775.0,60,365,29,59,89,0.0,0.0,1,purple
4180,6,2.0,3.0,175.0,30,1125,11,11,11,1.75,4.951666666666667,0,pink
4181,2,1.0,1.0,128.0,30,1125,29,59,89,0.13,4.733333333333333,0,pink
4182,4,2.0,3.0,125.0,30,150,28,57,85,0.06,5.0,2,dark purple
4183,6,1.5,2.0,170.0,29,90,27,57,87,0.23,4.778333333333333,2,dark purple
4184,2,1.0,1.0,92.0,30,180,29,59,89,0.17,3.1666666666666665,2,dark purple
4185,7,3.0,3.0,271.0,29,120,30,60,90,0.0,0.0,2,dark purple
4186,2,1.0,2.0,93.0,29,365,12,42,72,0.0,0.0,1,purple
4187,3,1.0,1.0,152.0,3,1125,0,0,0,4.02,4.956666666666667,0,pink
4188,4,1.0,2.0,95.0,14,29,29,59,89,2.34,4.758333333333333,2,dark purple
4189,8,2.0,4.0,120.0,1,1125,21,51,81,2.49,4.923333333333334,0,pink
4190,3,1.0,2.0,175.0,29,60,8,38,68,1.85,4.963333333333334,2,dark purple
4191,2,1.0,1.0,60.0,29,365,18,18,45,0.05,5.0,1,purple
4192,3,1.0,2.0,103.0,14,365,28,58,88,0.0,0.0,1,purple
4193,2,1.0,1.0,90.0,2,29,0,0,0,3.07,4.98,2,dark purple
4194,3,1.0,1.0,80.0,30,1125,27,57,87,0.22,4.866666666666666,0,pink
4195,2,1.0,1.0,60.0,30,365,0,25,55,0.0,0.0,1,purple
4196,2,1.0,1.0,130.0,29,365,19,46,63,0.0,0.0,1,purple
4197,2,1.0,1.0,97.0,1,29,27,52,82,3.29,4.916666666666667,2,dark purple
4198,5,2.5,2.0,456.0,2,1125,26,56,86,1.72,4.946666666666666,0,pink
4199,8,1.0,5.0,165.0,29,365,29,58,86,0.58,4.87,1,purple
4200,16,4.0,8.0,400.0,30,365,30,60,90,0.0,0.0,1,purple
4201,11,2.0,6.0,244.0,2,365,21,51,81,0.99,5.0,1,purple
4202,2,1.0,1.0,60.0,1,1125,23,53,83,3.15,4.708333333333333,0,pink
4203,4,1.0,2.0,76.0,30,77,26,56,86,1.0,4.666666666666667,2,dark purple
4204,2,1.0,1.0,58.0,29,1125,0,0,0,0.37,4.9816666666666665,0,pink
4205,2,1.0,1.0,60.0,30,365,18,48,78,0.0,0.0,1,purple
4206,2,1.0,1.0,76.0,2,30,27,53,56,0.96,4.868333333333333,2,dark purple
4207,4,1.0,2.0,79.0,30,30,30,60,90,0.25,4.666666666666667,2,dark purple
4208,10,2.0,5.0,135.0,29,365,0,27,57,0.22,4.833333333333333,1,purple
4209,5,1.5,3.0,117.0,1,365,21,49,49,0.2,4.833333333333333,1,purple
4210,2,1.0,1.0,80.0,35,1125,0,0,0,0.08,5.0,0,pink
4211,2,1.0,1.0,70.0,29,90,28,29,29,0.55,4.833333333333333,2,dark purple
4212,2,1.0,1.0,81.0,2,1125,13,43,73,4.37,4.713333333333334,0,pink
4213,2,1.5,1.0,110.0,2,14,0,0,0,1.72,4.97,2,dark purple
4214,4,1.0,2.0,129.0,30,365,0,0,26,0.56,4.833333333333333,1,purple
4215,4,1.0,1.0,90.0,90,365,0,0,0,0.0,0.0,1,purple
4216,3,1.0,2.0,81.0,1,20,24,51,81,3.57,4.955,2,dark purple
4217,1,1.0,1.0,40.0,31,180,29,59,89,0.19,4.8966666666666665,2,dark purple
4218,4,1.0,2.0,105.0,1,1125,27,57,87,2.12,4.779999999999999,0,pink
4219,2,1.0,1.0,83.0,30,730,30,60,90,0.0,0.0,1,purple
4220,2,1.0,1.0,164.0,1,365,27,50,80,0.0,0.0,1,purple
4221,2,1.0,1.0,125.0,30,365,0,0,11,0.27,5.0,1,purple
4222,3,1.0,1.0,80.0,31,1125,28,58,88,0.37,4.896666666666667,0,pink
4223,6,3.5,3.0,400.0,29,365,30,60,90,0.14,5.0,1,purple
4224,5,1.0,2.0,150.0,1,1125,0,0,25,2.31,4.948333333333333,0,pink
4225,2,1.0,1.0,141.0,1,731,11,41,71,3.23,4.883333333333334,1,purple
4226,4,1.0,3.0,102.0,1,28,26,56,86,2.31,4.873333333333334,2,dark purple
4227,2,1.0,1.0,90.0,2,60,1,1,1,2.72,4.921666666666667,2,dark purple
4228,4,1.0,2.0,119.0,2,365,18,48,78,0.0,0.0,1,purple
4229,2,1.0,2.0,70.0,30,365,0,0,27,0.16,4.916666666666667,1,purple
4230,5,2.0,3.0,323.0,2,365,6,14,22,1.04,4.958333333333333,1,purple
4231,3,1.0,2.0,90.0,29,365,25,55,85,0.33,4.971666666666667,1,purple
4232,4,1.0,2.0,182.0,1,365,8,31,57,2.56,4.958333333333333,1,purple
4233,4,1.5,2.0,109.0,30,1125,30,60,90,0.3,5.0,0,pink
4234,4,2.0,2.0,123.0,29,1125,0,0,0,0.0,0.0,0,pink
4235,3,1.0,1.0,124.0,2,29,0,0,0,5.27,4.925000000000001,2,dark purple
4236,4,1.0,2.0,71.0,30,1125,0,30,60,0.69,4.864999999999999,0,pink
4237,2,1.0,1.0,86.0,30,180,30,60,90,0.0,0.0,2,dark purple
4238,3,2.0,2.0,115.0,29,90,30,60,90,1.0,4.666666666666667,2,dark purple
4239,6,1.0,3.0,133.0,3,60,0,0,27,1.42,4.989999999999999,2,dark purple
4240,2,1.0,1.0,77.0,60,600,23,53,83,0.2,4.333333333333333,1,purple
4241,4,1.0,3.0,160.0,29,1125,30,60,90,0.82,4.836666666666667,0,pink
4242,4,1.0,2.0,106.0,1,28,18,48,78,0.0,0.0,2,dark purple
4243,4,1.5,2.0,90.0,30,365,27,57,87,0.17,4.88,1,purple
4244,9,2.0,5.0,221.0,2,365,24,50,80,1.44,4.885,1,purple
4245,4,1.0,2.0,144.0,3,30,26,56,81,1.7,4.9433333333333325,2,dark purple
4246,2,1.0,1.0,150.0,31,365,3,3,3,0.16,5.0,1,purple
4247,9,2.0,6.0,213.0,1,731,25,55,85,2.47,4.665,1,purple
4249,10,3.0,4.0,225.0,29,365,27,57,87,0.0,0.0,1,purple
4250,2,3.5,1.0,106.0,30,60,7,37,67,0.0,0.0,2,dark purple
4251,4,1.0,2.0,63.0,1,9,0,0,0,5.23,4.9366666666666665,2,dark purple
4252,4,2.5,3.0,229.0,4,1125,14,44,74,0.57,4.95,0,pink
4253,2,1.0,1.0,65.0,30,1125,29,59,62,0.32,4.9816666666666665,0,pink
4254,2,1.0,1.0,80.0,1,365,26,52,82,4.44,4.946666666666666,1,purple
4255,4,1.0,2.0,74.0,29,1125,29,59,59,0.38,4.783333333333332,0,pink
4256,4,2.0,2.0,179.0,3,365,28,53,83,2.1,4.868333333333333,1,purple
4257,4,2.0,2.0,107.0,29,1125,2,2,2,0.31,4.971666666666667,0,pink
4258,4,1.0,2.0,65.0,29,1125,8,38,68,0.42,4.743333333333333,0,pink
4259,2,1.0,1.0,115.0,2,1125,26,42,42,2.07,4.953333333333333,0,pink
4260,2,1.0,1.0,60.0,30,365,30,60,90,0.0,0.0,1,purple
4261,6,1.0,3.0,117.0,2,30,11,41,66,2.82,4.94,2,dark purple
4262,2,1.5,1.0,300.0,29,1125,28,58,88,0.12,4.94,0,pink
4263,10,2.0,5.0,305.0,3,1125,0,0,0,1.14,4.6066666666666665,0,pink
4264,2,1.0,1.0,54.0,29,1125,12,42,72,3.1,4.865,0,pink
4265,1,2.0,1.0,61.0,29,365,30,58,88,0.14,4.916666666666667,1,purple
4266,2,1.0,1.0,95.0,31,365,0,0,0,1.05,4.971666666666667,1,purple
4267,4,1.0,1.0,250.0,2,45,14,44,74,3.38,4.896666666666667,2,dark purple
4268,4,2.0,2.0,250.0,30,1125,30,60,90,0.06,5.0,0,pink
4269,4,1.0,2.0,109.0,30,1125,30,60,90,0.1,4.0,0,pink
4270,2,1.0,2.0,112.0,29,30,29,59,89,0.0,0.0,2,dark purple
4271,2,1.0,1.0,95.0,30,180,30,60,90,0.0,0.0,2,dark purple
4272,4,3.0,1.0,116.0,29,365,30,60,90,0.0,0.0,1,purple
4273,2,1.0,1.0,70.0,29,365,0,0,0,0.0,0.0,1,purple
4274,4,2.0,2.0,133.0,30,180,29,59,89,0.0,0.0,2,dark purple
4275,6,2.0,4.0,150.0,29,360,0,0,11,2.34,4.8933333333333335,1,purple
4276,2,1.0,1.0,95.0,60,1125,0,0,0,0.0,0.0,0,pink
4277,3,1.0,2.0,160.0,29,365,0,0,0,0.18,4.916666666666667,1,purple
4278,2,1.0,1.0,81.0,30,1125,0,9,25,0.22,4.951666666666667,0,pink
4279,4,1.0,2.0,91.0,30,1125,29,59,89,0.29,4.94,0,pink
4280,5,2.0,2.0,123.0,2,1125,0,0,0,7.66,4.918333333333333,0,pink
4281,6,2.0,3.0,175.0,5,90,10,36,59,1.55,4.99,2,dark purple
4282,2,1.0,1.0,52.0,120,365,0,0,0,0.0,0.0,1,purple
4283,4,1.0,2.0,168.0,30,365,3,3,12,0.19,5.0,1,purple
4284,2,1.0,1.0,99.0,1,1125,27,57,87,3.22,4.838333333333334,0,pink
4285,6,2.0,3.0,300.0,3,365,25,55,85,0.6,4.916666666666667,1,purple
4286,4,1.0,2.0,232.0,1,365,29,55,85,0.61,1.1666666666666667,1,purple
4287,8,2.0,7.0,577.0,1,365,26,51,71,1.34,4.951666666666666,1,purple
4288,4,1.0,2.0,105.0,2,1125,11,36,63,5.03,4.933333333333333,0,pink
4289,7,2.0,4.0,221.0,1,365,24,54,66,0.0,0.0,1,purple
4290,4,2.0,2.0,207.0,2,365,1,1,9,0.61,4.666666666666667,1,purple
4291,6,1.0,3.0,179.0,1,7,21,40,40,4.08,4.953333333333333,2,dark purple
4292,10,2.0,5.0,286.0,2,1125,27,51,70,0.23,4.8566666666666665,0,pink
4293,6,2.0,3.0,152.0,30,365,29,59,89,0.0,0.0,1,purple
4294,4,1.0,2.0,86.0,30,365,13,15,15,1.09,4.88,1,purple
4295,4,1.0,2.0,88.0,1,180,17,47,77,0.0,0.0,2,dark purple
4296,6,3.0,3.0,120.0,30,365,0,0,0,0.0,0.0,1,purple
4297,6,1.0,3.0,164.0,2,120,1,1,1,5.09,4.938333333333333,2,dark purple
4298,4,1.0,2.0,83.0,1,5,24,46,76,5.19,4.86,2,dark purple
4299,2,1.0,1.0,59.0,30,1125,13,43,73,0.51,4.861666666666666,0,pink
4300,2,1.0,1.0,243.0,1,365,0,0,0,1.15,4.928333333333334,1,purple
4301,4,1.0,1.0,186.0,29,29,30,60,90,0.0,0.0,2,dark purple
4302,6,2.5,3.0,190.0,3,365,27,57,82,1.2,4.986666666666667,1,purple
4303,4,1.0,3.0,167.0,29,365,21,51,80,3.6,4.786666666666666,1,purple
4304,5,1.0,2.0,101.0,29,365,30,60,90,0.39,4.25,1,purple
4305,2,1.0,1.0,139.0,2,14,29,59,89,0.94,4.988333333333333,2,dark purple
4306,1,1.0,1.0,55.0,30,365,29,59,89,0.0,0.0,1,purple
4307,2,1.0,1.0,160.0,1,365,21,47,63,2.55,4.95,1,purple
4308,4,2.5,2.0,160.0,29,90,27,57,87,0.0,0.0,2,dark purple
4309,4,1.0,2.0,75.0,30,365,6,36,66,0.17,5.0,1,purple
4310,4,2.0,2.0,99.0,1,1125,13,43,73,1.84,4.859999999999999,0,pink
4311,4,1.0,1.0,90.0,30,365,15,15,15,0.0,0.0,1,purple
4312,2,1.0,1.0,126.0,30,180,30,60,90,0.0,0.0,2,dark purple
4313,2,1.0,1.0,450.0,29,90,27,57,87,0.0,0.0,2,dark purple
4314,4,2.0,4.0,135.0,3,15,2,2,2,0.0,0.0,2,dark purple
4315,3,1.0,1.0,137.0,1,5,0,0,0,3.05,4.866666666666667,2,dark purple
4316,2,1.0,1.0,97.0,30,180,30,60,90,0.0,0.0,2,dark purple
4317,5,1.0,2.0,93.0,3,90,13,23,53,3.35,4.873333333333334,2,dark purple
4318,6,3.0,3.0,206.0,3,49,8,22,49,0.79,4.95,2,dark purple
4319,3,1.0,2.0,110.0,1,365,14,44,51,1.16,4.943333333333333,1,purple
4320,2,1.0,1.0,191.0,1,1125,30,60,90,0.97,4.793333333333334,0,pink
4321,4,4.0,2.0,344.0,30,1125,0,0,27,0.0,0.0,0,pink
4322,16,2.0,12.0,544.0,29,365,27,57,85,0.13,4.833333333333333,1,purple
4323,2,1.0,1.0,76.0,1,1125,0,0,0,4.63,4.93,0,pink
4324,6,1.0,4.0,127.0,1,45,25,55,85,3.82,4.819999999999999,2,dark purple
4325,6,2.0,4.0,279.0,7,1125,25,55,80,1.33,4.888333333333333,0,pink
4326,8,3.0,4.0,176.0,3,365,28,58,88,0.0,0.0,1,purple
4327,2,1.0,1.0,71.0,29,365,1,19,49,0.0,0.0,1,purple
4328,2,1.0,1.0,38.0,30,120,0,22,52,0.3,4.933333333333334,2,dark purple
4329,2,1.0,1.0,83.0,30,180,29,59,89,0.0,0.0,2,dark purple
4330,5,2.0,2.0,126.0,3,365,0,0,0,1.45,4.928333333333334,1,purple
4331,2,1.0,1.0,165.0,2,29,25,55,85,0.84,4.905,2,dark purple
4332,2,1.0,1.0,100.0,29,365,0,0,0,0.22,5.0,1,purple
4333,3,1.0,1.0,85.0,30,365,22,52,82,0.36,5.0,1,purple
4334,2,1.0,1.0,87.0,1,29,22,52,82,1.47,4.558333333333333,2,dark purple
4335,4,1.0,3.0,157.0,1,365,26,56,86,2.27,4.926666666666667,1,purple
4336,4,2.0,2.0,325.0,29,120,20,50,80,0.05,4.833333333333333,2,dark purple
4337,4,1.0,2.0,138.0,3,28,0,0,0,0.63,4.945,2,dark purple
4338,1,1.0,1.0,43.0,29,90,13,20,50,0.71,5.0,2,dark purple
4339,2,1.0,1.0,139.0,1,14,28,58,84,2.24,4.86,2,dark purple
4340,10,4.0,4.0,659.0,1,27,21,39,64,1.31,4.97,2,dark purple
4341,2,1.0,1.0,76.0,29,30,27,57,87,1.07,4.885,2,dark purple
4342,8,4.0,5.0,399.0,3,21,27,57,87,1.19,4.8566666666666665,2,dark purple
4343,2,1.0,1.0,70.0,30,365,8,25,55,0.67,4.913333333333334,1,purple
4344,4,2.5,2.0,154.0,29,1125,1,1,28,0.7,5.0,0,pink
4345,4,1.0,2.0,98.0,29,1125,0,10,40,0.37,4.79,0,pink
4346,1,1.0,1.0,39.0,29,365,30,60,90,0.17,3.7233333333333327,1,purple
4347,2,1.0,1.0,81.0,30,180,29,59,89,0.0,0.0,2,dark purple
4348,6,2.0,3.0,229.0,4,1125,3,3,3,0.46,4.925,0,pink
4349,3,1.5,1.0,190.0,30,365,4,4,4,0.0,0.0,1,purple
4350,4,1.0,1.0,104.0,29,1125,30,60,90,0.73,4.535,0,pink
4351,6,3.0,3.0,393.0,4,30,19,23,23,1.05,4.9816666666666665,2,dark purple
4352,2,1.0,1.0,77.0,29,90,27,57,87,0.5,4.9816666666666665,2,dark purple
4353,6,1.0,3.0,135.0,1,365,22,52,82,3.02,4.81,1,purple
4354,8,4.5,4.0,300.0,3,14,23,53,83,0.42,5.0,2,dark purple
4355,4,1.0,2.0,95.0,29,1125,0,0,19,0.66,4.8183333333333325,0,pink
4356,8,2.0,3.0,290.0,1,365,19,48,78,1.96,4.735,1,purple
4357,12,2.0,7.0,300.0,2,21,26,56,86,1.6,4.888333333333333,2,dark purple
4358,4,2.0,2.0,145.0,30,180,29,59,89,0.0,0.0,2,dark purple
4359,2,1.0,1.0,96.0,30,180,30,60,90,0.0,0.0,2,dark purple
4360,2,1.0,1.0,93.0,1,30,23,53,83,5.13,4.921666666666667,2,dark purple
4361,8,3.5,4.0,500.0,4,14,30,33,33,0.23,4.986666666666667,2,dark purple
4362,4,1.0,2.0,123.0,2,93,28,58,88,2.89,4.9766666666666675,2,dark purple
4363,14,4.0,7.0,598.0,1,365,3,20,29,0.32,5.0,1,purple
4364,2,1.5,1.0,111.0,2,1125,4,4,4,2.63,4.98,0,pink
4365,4,2.0,2.0,143.0,1,365,18,48,78,0.22,4.833333333333333,1,purple
4366,2,1.0,1.0,126.0,3,1125,28,58,88,0.49,5.0,0,pink
4367,2,1.0,1.0,120.0,30,120,0,0,5,0.44,5.0,2,dark purple
4368,4,1.0,2.0,112.0,2,30,8,8,26,3.0,4.945,2,dark purple
4369,4,1.0,2.0,160.0,3,1125,26,50,80,0.77,4.903333333333333,0,pink
4371,12,3.5,7.0,398.0,2,1125,25,29,52,2.94,4.8950000000000005,0,pink
4372,4,1.5,3.0,71.0,1,365,21,50,80,2.28,4.923333333333333,1,purple
4373,4,1.0,2.0,124.0,30,90,0,0,0,0.06,4.666666666666667,2,dark purple
4374,3,1.0,1.0,85.0,2,4,0,0,27,1.51,4.985,2,dark purple
4375,1,1.0,2.0,39.0,29,50,0,27,57,0.04,5.0,2,dark purple
4376,2,1.0,1.0,240.0,2,7,29,59,89,0.39,4.835,2,dark purple
4377,3,1.0,1.0,74.0,30,365,0,29,59,0.26,3.6666666666666665,1,purple
4378,2,1.0,1.0,64.0,2,28,14,37,62,4.56,4.93,2,dark purple
4379,8,3.5,3.0,266.0,3,365,27,57,60,1.9,4.966666666666666,1,purple
4380,6,3.5,4.0,578.0,2,365,0,0,0,0.7,4.8566666666666665,1,purple
4381,4,1.0,1.0,97.0,2,365,27,31,31,1.62,4.878333333333333,1,purple
4382,6,2.0,4.0,209.0,1,731,21,51,81,1.48,4.791666666666667,1,purple
4383,2,1.0,1.0,155.0,3,29,30,60,90,2.73,4.985,2,dark purple
4384,6,1.0,3.0,154.0,1,365,17,47,77,4.62,4.943333333333334,1,purple
4385,4,1.5,2.0,255.0,29,90,29,59,89,0.0,0.0,2,dark purple
4386,4,2.0,4.0,277.0,2,29,0,4,34,0.9,4.9799999999999995,2,dark purple
4387,4,1.0,1.0,188.0,1,14,8,17,34,1.25,5.0,2,dark purple
4388,4,1.0,2.0,101.0,30,1125,21,51,81,1.77,4.87,0,pink
4389,2,1.0,1.0,105.0,2,29,19,40,70,5.8,4.9816666666666665,2,dark purple
4390,6,1.0,3.0,100.0,29,365,29,59,89,0.81,4.673333333333333,1,purple
4391,6,2.5,3.0,159.0,29,150,30,60,90,0.0,0.0,2,dark purple
4392,4,1.0,1.0,79.0,29,1125,30,60,90,0.0,0.0,0,pink
4393,3,1.0,2.0,100.0,30,365,26,54,82,0.0,0.0,1,purple
4394,2,1.0,1.0,34.0,30,45,0,26,56,1.8,4.815,2,dark purple
4395,5,2.5,2.0,326.0,3,1125,27,57,87,2.62,4.971666666666667,0,pink
4396,4,1.0,3.0,145.0,1,731,26,56,86,0.88,5.0,1,purple
4397,4,1.0,2.0,71.0,30,1125,2,28,58,0.4,4.983333333333333,0,pink
4398,2,1.0,1.0,94.0,30,180,30,60,90,0.0,0.0,2,dark purple
4399,6,2.0,3.0,110.0,1,365,0,0,0,1.52,5.0,1,purple
4400,2,2.0,1.0,30.0,30,365,30,60,90,0.16,1.75,1,purple
4401,4,1.0,2.0,96.0,30,1125,1,27,57,0.16,4.9399999999999995,0,pink
4402,5,1.0,4.0,69.0,1,365,7,7,7,3.86,4.875,1,purple
4403,3,1.0,1.0,243.0,2,60,29,59,89,0.99,4.835,2,dark purple
4404,2,1.0,1.0,127.0,2,1125,21,41,68,4.37,4.948333333333333,0,pink
4405,2,1.0,1.0,48.0,29,1125,0,0,0,1.16,4.851666666666667,0,pink
4406,10,2.0,4.0,177.0,2,1125,6,28,58,2.64,4.845000000000001,0,pink
4407,2,1.0,1.0,44.0,30,1125,14,44,74,0.15,4.221666666666667,0,pink
4408,4,1.5,1.0,70.0,30,1125,14,18,28,0.26,4.835,0,pink
4409,2,1.0,1.0,69.0,30,500,0,26,56,1.07,4.916666666666667,1,purple
4410,2,1.0,1.0,60.0,30,365,0,26,56,0.0,0.0,1,purple
4411,5,1.0,2.0,146.0,2,14,2,2,2,1.55,4.9,2,dark purple
4412,7,4.0,4.0,162.0,30,1125,0,0,12,0.32,4.79,0,pink
4413,3,1.0,2.0,115.0,30,1125,28,58,88,0.48,4.965,0,pink
4414,4,2.0,2.0,175.0,90,365,0,0,0,0.06,4.833333333333333,1,purple
4415,2,1.0,1.0,81.0,1,1125,0,0,0,5.67,4.88,0,pink
4416,6,2.0,4.0,165.0,30,365,13,43,73,0.0,0.0,1,purple
4417,3,1.0,2.0,110.0,2,120,14,44,74,2.84,4.916666666666667,2,dark purple
4418,3,2.5,3.0,150.0,29,365,30,60,90,0.13,4.75,1,purple
4419,5,1.0,3.0,107.0,1,1125,0,0,0,9.79,4.948333333333333,0,pink
4420,4,1.0,2.0,190.0,29,730,0,0,0,0.33,4.96,1,purple
4421,2,1.0,1.0,100.0,29,99,30,60,90,0.28,5.0,2,dark purple
4422,2,1.0,2.0,145.0,29,90,23,53,83,1.39,4.944999999999999,2,dark purple
4423,2,2.0,1.0,180.0,3,365,4,9,9,1.48,4.955,1,purple
4424,8,2.0,4.0,169.0,3,1125,0,21,51,2.72,4.9816666666666665,0,pink
4425,1,1.0,2.0,22.0,1,90,23,53,83,3.14,4.603333333333333,2,dark purple
4426,4,1.0,2.0,95.0,2,365,10,28,40,4.41,4.828333333333333,1,purple
4427,2,1.0,1.0,82.0,2,1125,30,60,84,3.89,4.928333333333334,0,pink
4428,4,2.0,2.0,115.0,32,365,0,0,0,0.49,4.916666666666667,1,purple
4429,6,1.0,5.0,147.0,3,60,0,0,27,5.59,4.965,2,dark purple
4430,2,1.0,1.0,100.0,1,365,29,59,89,4.67,4.848333333333334,1,purple
4431,2,1.0,1.0,60.0,30,365,0,26,56,0.23,4.333333333333333,1,purple
